,link,subject
342,https://scholar.google.com//citations?user=1-StqmAAAAAJ&hl=en,label:physics
343,https://scholar.google.com//citations?user=xl8bDMkAAAAJ&hl=en,label:physics
344,https://scholar.google.com//citations?user=m3bGDBYAAAAJ&hl=en,label:physics
345,https://scholar.google.com//citations?user=evp9kp0AAAAJ&hl=en,label:physics
346,https://scholar.google.com//citations?user=rgg6VukAAAAJ&hl=en,label:physics
347,https://scholar.google.com//citations?user=kas3CxwAAAAJ&hl=en,label:physics
348,https://scholar.google.com//citations?user=FSmueXUAAAAJ&hl=en,label:physics
349,https://scholar.google.com//citations?user=C-GRoXkAAAAJ&hl=en,label:physics
350,https://scholar.google.com//citations?user=LxgLWnwAAAAJ&hl=en,label:physics
351,https://scholar.google.com//citations?user=rS68naIAAAAJ&hl=en,label:physics
352,https://scholar.google.com//citations?user=uDHJLCIAAAAJ&hl=en,label:physics
353,https://scholar.google.com//citations?user=SZHMrgcAAAAJ&hl=en,label:physics
354,https://scholar.google.com//citations?user=-YgiaUEAAAAJ&hl=en,label:physics
355,https://scholar.google.com//citations?user=hcGd7_oAAAAJ&hl=en,label:physics
356,https://scholar.google.com//citations?user=K4aEtgwAAAAJ&hl=en,label:physics
357,https://scholar.google.com//citations?user=ESuIq7AAAAAJ&hl=en,label:physics
358,https://scholar.google.com//citations?user=ukl_zfEAAAAJ&hl=en,label:physics
359,https://scholar.google.com//citations?user=UjLiYDkAAAAJ&hl=en,label:physics
360,https://scholar.google.com//citations?user=8ZZGfpoAAAAJ&hl=en,label:physics
361,https://scholar.google.com//citations?user=Kt_G18sAAAAJ&hl=en,label:physics
362,https://scholar.google.com//citations?user=nhZn5goAAAAJ&hl=en,label:physics
363,https://scholar.google.com//citations?user=9PdkBaoAAAAJ&hl=en,label:physics
364,https://scholar.google.com//citations?user=XndSsl4AAAAJ&hl=en,label:physics
365,https://scholar.google.com//citations?user=gsM6lNUAAAAJ&hl=en,label:physics
366,https://scholar.google.com//citations?user=J5F2QEYAAAAJ&hl=en,label:physics
367,https://scholar.google.com//citations?user=0IrmLw8AAAAJ&hl=en,label:physics
368,https://scholar.google.com//citations?user=Ok0YORIAAAAJ&hl=en,label:physics
369,https://scholar.google.com//citations?user=gGode7YAAAAJ&hl=en,label:physics
370,https://scholar.google.com//citations?user=HXPCx5QAAAAJ&hl=en,label:physics
371,https://scholar.google.com//citations?user=ohQllbcAAAAJ&hl=en,label:physics
372,https://scholar.google.com//citations?user=WpipxXYAAAAJ&hl=en,label:physics
373,https://scholar.google.com//citations?user=mJEVOdQAAAAJ&hl=en,label:physics
374,https://scholar.google.com//citations?user=O8zsFcAAAAAJ&hl=en,label:physics
375,https://scholar.google.com//citations?user=juYcgQkAAAAJ&hl=en,label:physics
376,https://scholar.google.com//citations?user=43ux8jAAAAAJ&hl=en,label:physics
377,https://scholar.google.com//citations?user=a-eCsgoAAAAJ&hl=en,label:physics
378,https://scholar.google.com//citations?user=H0l8M1EAAAAJ&hl=en,label:physics
379,https://scholar.google.com//citations?user=LNRoWvbVmJAC&hl=en,label:physics
380,https://scholar.google.com//citations?user=incJ8XkAAAAJ&hl=en,label:physics
381,https://scholar.google.com//citations?user=cw-34yYAAAAJ&hl=en,label:physics
382,https://scholar.google.com//citations?user=Vlx_qoEAAAAJ&hl=en,label:physics
383,https://scholar.google.com//citations?user=qRjjjc4AAAAJ&hl=en,label:physics
384,https://scholar.google.com//citations?user=dXmbUEAAAAAJ&hl=en,label:physics
385,https://scholar.google.com//citations?user=sh5gBZUAAAAJ&hl=en,label:physics
386,https://scholar.google.com//citations?user=-_W3rfgAAAAJ&hl=en,label:physics
387,https://scholar.google.com//citations?user=bYMD2qsAAAAJ&hl=en,label:physics
388,https://scholar.google.com//citations?user=q1xI1MwAAAAJ&hl=en,label:physics
389,https://scholar.google.com//citations?user=FXzxqPUAAAAJ&hl=en,label:physics
390,https://scholar.google.com//citations?user=RPB_SgcAAAAJ&hl=en,label:physics
391,https://scholar.google.com//citations?user=Ql0xk8IAAAAJ&hl=en,label:physics
392,https://scholar.google.com//citations?user=djQhZo8AAAAJ&hl=en,label:physics
393,https://scholar.google.com//citations?user=IMO1D_QAAAAJ&hl=en,label:physics
394,https://scholar.google.com//citations?user=LibSWRMAAAAJ&hl=en,label:physics
395,https://scholar.google.com//citations?user=bNu69CcAAAAJ&hl=en,label:physics
396,https://scholar.google.com//citations?user=8x0SFusAAAAJ&hl=en,label:physics
397,https://scholar.google.com//citations?user=bzWf-UwAAAAJ&hl=en,label:physics
398,https://scholar.google.com//citations?user=74J2KskAAAAJ&hl=en,label:physics
399,https://scholar.google.com//citations?user=laULmZoAAAAJ&hl=en,label:physics
400,https://scholar.google.com//citations?user=wIQxR6kAAAAJ&hl=en,label:physics
401,https://scholar.google.com//citations?user=5t6lqEkAAAAJ&hl=en,label:physics
402,https://scholar.google.com//citations?user=ieVDSBcAAAAJ&hl=en,label:physics
403,https://scholar.google.com//citations?user=gHjHIvAAAAAJ&hl=en,label:physics
404,https://scholar.google.com//citations?user=LXGKdNkAAAAJ&hl=en,label:physics
405,https://scholar.google.com//citations?user=GhEKizcAAAAJ&hl=en,label:physics
406,https://scholar.google.com//citations?user=ZB8zKToAAAAJ&hl=en,label:physics
407,https://scholar.google.com//citations?user=bIr6_4YAAAAJ&hl=en,label:physics
408,https://scholar.google.com//citations?user=Z7_I5OAAAAAJ&hl=en,label:physics
409,https://scholar.google.com//citations?user=n1jHJ8YAAAAJ&hl=en,label:physics
410,https://scholar.google.com//citations?user=mWOYVIsAAAAJ&hl=en,label:physics
411,https://scholar.google.com//citations?user=eHMkNigAAAAJ&hl=en,label:physics
412,https://scholar.google.com//citations?user=8ptrSxcAAAAJ&hl=en,label:physics
413,https://scholar.google.com//citations?user=40UhzoMAAAAJ&hl=en,label:physics
414,https://scholar.google.com//citations?user=6KgM0OkAAAAJ&hl=en,label:physics
415,https://scholar.google.com//citations?user=VaJrvsAAAAAJ&hl=en,label:physics
416,https://scholar.google.com//citations?user=ufAozSIAAAAJ&hl=en,label:physics
417,https://scholar.google.com//citations?user=2Ib19-YAAAAJ&hl=en,label:physics
418,https://scholar.google.com//citations?user=xftbQIIAAAAJ&hl=en,label:physics
419,https://scholar.google.com//citations?user=TV5fyfgAAAAJ&hl=en,label:physics
420,https://scholar.google.com//citations?user=5ONt15QAAAAJ&hl=en,label:physics
421,https://scholar.google.com//citations?user=1gSyxC8AAAAJ&hl=en,label:physics
422,https://scholar.google.com//citations?user=BDm2SGcAAAAJ&hl=en,label:physics
423,https://scholar.google.com//citations?user=FEoNg5AAAAAJ&hl=en,label:physics
424,https://scholar.google.com//citations?user=z-FyS-EAAAAJ&hl=en,label:physics
425,https://scholar.google.com//citations?user=WRL78vEAAAAJ&hl=en,label:physics
426,https://scholar.google.com//citations?user=kb5EQcsAAAAJ&hl=en,label:physics
427,https://scholar.google.com//citations?user=MKT9atMAAAAJ&hl=en,label:physics
428,https://scholar.google.com//citations?user=OZRXWZoAAAAJ&hl=en,label:physics
429,https://scholar.google.com//citations?user=Jf-pMFEAAAAJ&hl=en,label:physics
430,https://scholar.google.com//citations?user=h1jwpbgAAAAJ&hl=en,label:physics
431,https://scholar.google.com//citations?user=1P7ZF1YAAAAJ&hl=en,label:physics
432,https://scholar.google.com//citations?user=F1juiT4AAAAJ&hl=en,label:physics
433,https://scholar.google.com//citations?user=uTjdToAAAAAJ&hl=en,label:physics
434,https://scholar.google.com//citations?user=BCRISEEAAAAJ&hl=en,label:physics
435,https://scholar.google.com//citations?user=D7bghTAAAAAJ&hl=en,label:physics
436,https://scholar.google.com//citations?user=3zNlp-cAAAAJ&hl=en,label:physics
437,https://scholar.google.com//citations?user=weJA8hIAAAAJ&hl=en,label:physics
438,https://scholar.google.com//citations?user=A_HmwY8AAAAJ&hl=en,label:physics
439,https://scholar.google.com//citations?user=l4ZZCNQAAAAJ&hl=en,label:physics
440,https://scholar.google.com//citations?user=D_2ApacAAAAJ&hl=en,label:physics
441,https://scholar.google.com//citations?user=Xpjx9CwAAAAJ&hl=en,label:physics
442,https://scholar.google.com//citations?user=9DRmjXYAAAAJ&hl=en,label:physics
443,https://scholar.google.com//citations?user=xZ0xqDMAAAAJ&hl=en,label:physics
444,https://scholar.google.com//citations?user=Unmej4gAAAAJ&hl=en,label:physics
445,https://scholar.google.com//citations?user=uFzTSqkAAAAJ&hl=en,label:physics
446,https://scholar.google.com//citations?user=jcjLyXYAAAAJ&hl=en,label:physics
447,https://scholar.google.com//citations?user=un-lQRIAAAAJ&hl=en,label:physics
448,https://scholar.google.com//citations?user=G6F60bEAAAAJ&hl=en,label:physics
449,https://scholar.google.com//citations?user=nZBpIDAAAAAJ&hl=en,label:physics
450,https://scholar.google.com//citations?user=mpxRVdAAAAAJ&hl=en,label:physics
451,https://scholar.google.com//citations?user=lL-pP9UAAAAJ&hl=en,label:physics
452,https://scholar.google.com//citations?user=EIyJejEAAAAJ&hl=en,label:physics
453,https://scholar.google.com//citations?user=uYilLZMAAAAJ&hl=en,label:physics
454,https://scholar.google.com//citations?user=yuT5sjgAAAAJ&hl=en,label:physics
455,https://scholar.google.com//citations?user=gMMgNV0AAAAJ&hl=en,label:physics
456,https://scholar.google.com//citations?user=-jnv20AAAAAJ&hl=en,label:physics
457,https://scholar.google.com//citations?user=R24E9wQAAAAJ&hl=en,label:physics
458,https://scholar.google.com//citations?user=Im5qB7oAAAAJ&hl=en,label:physics
459,https://scholar.google.com//citations?user=mJtuDY0AAAAJ&hl=en,label:physics
460,https://scholar.google.com//citations?user=qm_z_gkAAAAJ&hl=en,label:physics
461,https://scholar.google.com//citations?user=WRdf568AAAAJ&hl=en,label:physics
462,https://scholar.google.com//citations?user=eF311PcAAAAJ&hl=en,label:physics
463,https://scholar.google.com//citations?user=xACbaI0AAAAJ&hl=en,label:physics
464,https://scholar.google.com//citations?user=SliQw7EAAAAJ&hl=en,label:physics
465,https://scholar.google.com//citations?user=vNbSi48AAAAJ&hl=en,label:physics
466,https://scholar.google.com//citations?user=-CW1Pc8AAAAJ&hl=en,label:physics
467,https://scholar.google.com//citations?user=r3AZONwAAAAJ&hl=en,label:physics
468,https://scholar.google.com//citations?user=wL2v4LIAAAAJ&hl=en,label:physics
469,https://scholar.google.com//citations?user=nWWHfbAAAAAJ&hl=en,label:physics
470,https://scholar.google.com//citations?user=LGTxY1EAAAAJ&hl=en,label:physics
471,https://scholar.google.com//citations?user=QL3quxsAAAAJ&hl=en,label:physics
472,https://scholar.google.com//citations?user=bKV59LwAAAAJ&hl=en,label:physics
473,https://scholar.google.com//citations?user=rANv6RkAAAAJ&hl=en,label:physics
474,https://scholar.google.com//citations?user=qg2R34AAAAAJ&hl=en,label:physics
475,https://scholar.google.com//citations?user=0rHyLNYAAAAJ&hl=en,label:physics
476,https://scholar.google.com//citations?user=bRbZzs8AAAAJ&hl=en,label:physics
477,https://scholar.google.com//citations?user=KUkwIEIAAAAJ&hl=en,label:physics
478,https://scholar.google.com//citations?user=HSDt9D0AAAAJ&hl=en,label:physics
479,https://scholar.google.com//citations?user=jF5_c6MAAAAJ&hl=en,label:physics
480,https://scholar.google.com//citations?user=7koY3QYAAAAJ&hl=en,label:physics
481,https://scholar.google.com//citations?user=M3lwelwAAAAJ&hl=en,label:physics
482,https://scholar.google.com//citations?user=A2VBATUAAAAJ&hl=en,label:physics
483,https://scholar.google.com//citations?user=fkMB15QAAAAJ&hl=en,label:physics
484,https://scholar.google.com//citations?user=2XNmJyEAAAAJ&hl=en,label:physics
485,https://scholar.google.com//citations?user=bvgSkRUAAAAJ&hl=en,label:physics
486,https://scholar.google.com//citations?user=YmUlHyUAAAAJ&hl=en,label:physics
487,https://scholar.google.com//citations?user=p_GBQXsAAAAJ&hl=en,label:physics
488,https://scholar.google.com//citations?user=EsHfKvUAAAAJ&hl=en,label:physics
489,https://scholar.google.com//citations?user=zFnJFmAAAAAJ&hl=en,label:physics
490,https://scholar.google.com//citations?user=3iW3krgAAAAJ&hl=en,label:physics
491,https://scholar.google.com//citations?user=SpW5yvgAAAAJ&hl=en,label:physics
492,https://scholar.google.com//citations?user=UAXFahEAAAAJ&hl=en,label:physics
493,https://scholar.google.com//citations?user=ZyZScE8AAAAJ&hl=en,label:physics
494,https://scholar.google.com//citations?user=Cc9o1ncAAAAJ&hl=en,label:physics
495,https://scholar.google.com//citations?user=7uliQmkAAAAJ&hl=en,label:physics
496,https://scholar.google.com//citations?user=zZQmtvAAAAAJ&hl=en,label:physics
497,https://scholar.google.com//citations?user=7WzHOuUAAAAJ&hl=en,label:physics
498,https://scholar.google.com//citations?user=HmxekckAAAAJ&hl=en,label:physics
499,https://scholar.google.com//citations?user=r-Ps_WQAAAAJ&hl=en,label:physics
500,https://scholar.google.com//citations?user=Mnm1z2sAAAAJ&hl=en,label:physics
501,https://scholar.google.com//citations?user=Sk48MxoAAAAJ&hl=en,label:physics
502,https://scholar.google.com//citations?user=1vLfw9oAAAAJ&hl=en,label:physics
503,https://scholar.google.com//citations?user=TF7bZLoAAAAJ&hl=en,label:physics
504,https://scholar.google.com//citations?user=nZJKT5oAAAAJ&hl=en,label:physics
505,https://scholar.google.com//citations?user=qpdkHmMAAAAJ&hl=en,label:physics
506,https://scholar.google.com//citations?user=o8DYjGMAAAAJ&hl=en,label:physics
507,https://scholar.google.com//citations?user=5FDn_lUAAAAJ&hl=en,label:physics
508,https://scholar.google.com//citations?user=PAcigewAAAAJ&hl=en,label:physics
509,https://scholar.google.com//citations?user=SqwBYy0AAAAJ&hl=en,label:physics
510,https://scholar.google.com//citations?user=rVT6q2EAAAAJ&hl=en,label:physics
511,https://scholar.google.com//citations?user=_bLtaJ0AAAAJ&hl=en,label:physics
512,https://scholar.google.com//citations?user=8u6NUc8AAAAJ&hl=en,label:physics
513,https://scholar.google.com//citations?user=cE1m4UIAAAAJ&hl=en,label:physics
514,https://scholar.google.com//citations?user=ZE5_-DIAAAAJ&hl=en,label:physics
515,https://scholar.google.com//citations?user=4vAFNVMAAAAJ&hl=en,label:physics
516,https://scholar.google.com//citations?user=UJzHqsUAAAAJ&hl=en,label:physics
517,https://scholar.google.com//citations?user=RaJIUvsAAAAJ&hl=en,label:physics
518,https://scholar.google.com//citations?user=gsFqn1MAAAAJ&hl=en,label:physics
519,https://scholar.google.com//citations?user=3br2__AAAAAJ&hl=en,label:physics
520,https://scholar.google.com//citations?user=W1qfc3oAAAAJ&hl=en,label:physics
521,https://scholar.google.com//citations?user=6Ejc-XUAAAAJ&hl=en,label:physics
522,https://scholar.google.com//citations?user=GvDE0ZIAAAAJ&hl=en,label:physics
523,https://scholar.google.com//citations?user=nJpTf4IAAAAJ&hl=en,label:physics
524,https://scholar.google.com//citations?user=teRO1oAAAAAJ&hl=en,label:physics
525,https://scholar.google.com//citations?user=bSNwly8AAAAJ&hl=en,label:physics
526,https://scholar.google.com//citations?user=gsyGROAAAAAJ&hl=en,label:physics
527,https://scholar.google.com//citations?user=MIinJX0AAAAJ&hl=en,label:physics
528,https://scholar.google.com//citations?user=js5qxGcAAAAJ&hl=en,label:physics
529,https://scholar.google.com//citations?user=QbUBD44AAAAJ&hl=en,label:physics
530,https://scholar.google.com//citations?user=_64ylnUAAAAJ&hl=en,label:physics
531,https://scholar.google.com//citations?user=GrDAbaEAAAAJ&hl=en,label:physics
532,https://scholar.google.com//citations?user=BqzItCcAAAAJ&hl=en,label:physics
533,https://scholar.google.com//citations?user=kKYFeBsAAAAJ&hl=en,label:physics
534,https://scholar.google.com//citations?user=x0TYWGMAAAAJ&hl=en,label:physics
535,https://scholar.google.com//citations?user=Y3Fc7S4AAAAJ&hl=en,label:physics
536,https://scholar.google.com//citations?user=wsbzZ_4AAAAJ&hl=en,label:physics
537,https://scholar.google.com//citations?user=GyIBu6UAAAAJ&hl=en,label:physics
538,https://scholar.google.com//citations?user=ecaxe7kAAAAJ&hl=en,label:physics
539,https://scholar.google.com//citations?user=Fv4YdzoAAAAJ&hl=en,label:physics
540,https://scholar.google.com//citations?user=8VUFEEAAAAAJ&hl=en,label:physics
541,https://scholar.google.com//citations?user=pClYsloAAAAJ&hl=en,label:physics
542,https://scholar.google.com//citations?user=mozBXf8AAAAJ&hl=en,label:physics
543,https://scholar.google.com//citations?user=RnF6HT4AAAAJ&hl=en,label:physics
544,https://scholar.google.com//citations?user=vfH-_hwAAAAJ&hl=en,label:physics
545,https://scholar.google.com//citations?user=pLACugYAAAAJ&hl=en,label:physics
546,https://scholar.google.com//citations?user=TF9pwP0AAAAJ&hl=en,label:physics
547,https://scholar.google.com//citations?user=ZVggr60AAAAJ&hl=en,label:physics
548,https://scholar.google.com//citations?user=qaPW0bMAAAAJ&hl=en,label:physics
549,https://scholar.google.com//citations?user=Ls96AYoAAAAJ&hl=en,label:physics
550,https://scholar.google.com//citations?user=5UyAVssAAAAJ&hl=en,label:physics
551,https://scholar.google.com//citations?user=LSrjPHEAAAAJ&hl=en,label:physics
552,https://scholar.google.com//citations?user=gO7KZPcAAAAJ&hl=en,label:physics
553,https://scholar.google.com//citations?user=OT9P7qUAAAAJ&hl=en,label:physics
554,https://scholar.google.com//citations?user=WjYY0Z0AAAAJ&hl=en,label:physics
555,https://scholar.google.com//citations?user=SmmawmIAAAAJ&hl=en,label:physics
556,https://scholar.google.com//citations?user=NktdxTwAAAAJ&hl=en,label:physics
557,https://scholar.google.com//citations?user=tSRD1-IAAAAJ&hl=en,label:physics
558,https://scholar.google.com//citations?user=MeS-yJgAAAAJ&hl=en,label:physics
559,https://scholar.google.com//citations?user=MspQH1YAAAAJ&hl=en,label:physics
560,https://scholar.google.com//citations?user=2w9NuBMAAAAJ&hl=en,label:physics
561,https://scholar.google.com//citations?user=t_7ucqoAAAAJ&hl=en,label:physics
562,https://scholar.google.com//citations?user=lbrKkpEAAAAJ&hl=en,label:physics
563,https://scholar.google.com//citations?user=i8KkNtwAAAAJ&hl=en,label:physics
564,https://scholar.google.com//citations?user=BvZ7zUAAAAAJ&hl=en,label:physics
565,https://scholar.google.com//citations?user=DbtkiA4AAAAJ&hl=en,label:physics
566,https://scholar.google.com//citations?user=VL8CJ2AAAAAJ&hl=en,label:physics
567,https://scholar.google.com//citations?user=Hd2WNqQAAAAJ&hl=en,label:physics
568,https://scholar.google.com//citations?user=tXXyjIEAAAAJ&hl=en,label:physics
569,https://scholar.google.com//citations?user=fD8AiFoAAAAJ&hl=en,label:physics
570,https://scholar.google.com//citations?user=FRLS80cAAAAJ&hl=en,label:physics
571,https://scholar.google.com//citations?user=EJxaJYsAAAAJ&hl=en,label:physics
572,https://scholar.google.com//citations?user=ncI5fl8AAAAJ&hl=en,label:physics
573,https://scholar.google.com//citations?user=uhUO_ygAAAAJ&hl=en,label:physics
574,https://scholar.google.com//citations?user=sbK6uPUAAAAJ&hl=en,label:physics
575,https://scholar.google.com//citations?user=_Iy_o3cAAAAJ&hl=en,label:physics
576,https://scholar.google.com//citations?user=O_cJsgEAAAAJ&hl=en,label:physics
577,https://scholar.google.com//citations?user=mcbxUTwAAAAJ&hl=en,label:physics
578,https://scholar.google.com//citations?user=-HlioIEAAAAJ&hl=en,label:physics
579,https://scholar.google.com//citations?user=-HI_tH0AAAAJ&hl=en,label:physics
580,https://scholar.google.com//citations?user=DYMeqccAAAAJ&hl=en,label:physics
581,https://scholar.google.com//citations?user=Y3WyiKcAAAAJ&hl=en,label:physics
582,https://scholar.google.com//citations?user=YPJuQRsAAAAJ&hl=en,label:physics
583,https://scholar.google.com//citations?user=vG8flZcAAAAJ&hl=en,label:physics
584,https://scholar.google.com//citations?user=5P3knO0AAAAJ&hl=en,label:physics
585,https://scholar.google.com//citations?user=7bUBq9UAAAAJ&hl=en,label:physics
586,https://scholar.google.com//citations?user=wGdyfjoAAAAJ&hl=en,label:physics
587,https://scholar.google.com//citations?user=-1coONwAAAAJ&hl=en,label:physics
588,https://scholar.google.com//citations?user=u_sthpoAAAAJ&hl=en,label:physics
589,https://scholar.google.com//citations?user=XSPh-jcAAAAJ&hl=en,label:physics
590,https://scholar.google.com//citations?user=t_d_FAUAAAAJ&hl=en,label:physics
591,https://scholar.google.com//citations?user=Bs3TDRwAAAAJ&hl=en,label:physics
592,https://scholar.google.com//citations?user=xBZ0QG8AAAAJ&hl=en,label:physics
593,https://scholar.google.com//citations?user=GqQ_8isAAAAJ&hl=en,label:physics
594,https://scholar.google.com//citations?user=cZx2t9cAAAAJ&hl=en,label:physics
595,https://scholar.google.com//citations?user=QolhVtYAAAAJ&hl=en,label:physics
596,https://scholar.google.com//citations?user=-js3yrcAAAAJ&hl=en,label:physics
597,https://scholar.google.com//citations?user=ZUARbxYAAAAJ&hl=en,label:physics
598,https://scholar.google.com//citations?user=QCwOhaMAAAAJ&hl=en,label:physics
599,https://scholar.google.com//citations?user=hordfUUAAAAJ&hl=en,label:physics
600,https://scholar.google.com//citations?user=db312TUAAAAJ&hl=en,label:physics
601,https://scholar.google.com//citations?user=o-SS_l4AAAAJ&hl=en,label:physics
602,https://scholar.google.com//citations?user=6zmwGSYAAAAJ&hl=en,label:physics
603,https://scholar.google.com//citations?user=Z4cSi4IAAAAJ&hl=en,label:physics
604,https://scholar.google.com//citations?user=h1oCbiAAAAAJ&hl=en,label:physics
605,https://scholar.google.com//citations?user=Q3vlozIAAAAJ&hl=en,label:physics
606,https://scholar.google.com//citations?user=mrvGRmQAAAAJ&hl=en,label:physics
607,https://scholar.google.com//citations?user=3hjPrV4AAAAJ&hl=en,label:physics
608,https://scholar.google.com//citations?user=xlz0Q1IAAAAJ&hl=en,label:physics
609,https://scholar.google.com//citations?user=QA6AmkQAAAAJ&hl=en,label:physics
610,https://scholar.google.com//citations?user=PwwDr3kAAAAJ&hl=en,label:physics
611,https://scholar.google.com//citations?user=HlK_VtEAAAAJ&hl=en,label:physics
612,https://scholar.google.com//citations?user=pjxAnQkAAAAJ&hl=en,label:physics
613,https://scholar.google.com//citations?user=4D-Fa8UAAAAJ&hl=en,label:physics
614,https://scholar.google.com//citations?user=VYUrZ18AAAAJ&hl=en,label:physics
615,https://scholar.google.com//citations?user=cyVPpnAAAAAJ&hl=en,label:physics
616,https://scholar.google.com//citations?user=vTr0L9UAAAAJ&hl=en,label:physics
617,https://scholar.google.com//citations?user=ClNhYy0AAAAJ&hl=en,label:physics
618,https://scholar.google.com//citations?user=1XfIaIIAAAAJ&hl=en,label:physics
619,https://scholar.google.com//citations?user=KOhBVhIAAAAJ&hl=en,label:physics
620,https://scholar.google.com//citations?user=daDoLeMAAAAJ&hl=en,label:physics
621,https://scholar.google.com//citations?user=UzKFt2QAAAAJ&hl=en,label:physics
622,https://scholar.google.com//citations?user=I28RZQQAAAAJ&hl=en,label:physics
623,https://scholar.google.com//citations?user=NjewoEoAAAAJ&hl=en,label:physics
624,https://scholar.google.com//citations?user=it3gIdUAAAAJ&hl=en,label:physics
625,https://scholar.google.com//citations?user=xv0gQwQAAAAJ&hl=en,label:physics
626,https://scholar.google.com//citations?user=tBB91mwAAAAJ&hl=en,label:physics
627,https://scholar.google.com//citations?user=LXYQk_8AAAAJ&hl=en,label:physics
628,https://scholar.google.com//citations?user=LrSI-lwAAAAJ&hl=en,label:physics
629,https://scholar.google.com//citations?user=JK184r8AAAAJ&hl=en,label:physics
630,https://scholar.google.com//citations?user=a_f3dmwAAAAJ&hl=en,label:physics
631,https://scholar.google.com//citations?user=AFgk7pkAAAAJ&hl=en,label:physics
632,https://scholar.google.com//citations?user=hQoyYFsAAAAJ&hl=en,label:physics
633,https://scholar.google.com//citations?user=98WD9kMAAAAJ&hl=en,label:physics
634,https://scholar.google.com//citations?user=LF_u6x4AAAAJ&hl=en,label:physics
635,https://scholar.google.com//citations?user=xL9obFcAAAAJ&hl=en,label:physics
636,https://scholar.google.com//citations?user=gmbozcIAAAAJ&hl=en,label:physics
637,https://scholar.google.com//citations?user=gACXl0YAAAAJ&hl=en,label:physics
638,https://scholar.google.com//citations?user=DXzwBnQAAAAJ&hl=en,label:physics
639,https://scholar.google.com//citations?user=7AOataQAAAAJ&hl=en,label:physics
640,https://scholar.google.com//citations?user=g-Ztw5sAAAAJ&hl=en,label:physics
641,https://scholar.google.com//citations?user=1beF4mkAAAAJ&hl=en,label:physics
642,https://scholar.google.com//citations?user=Lko_uKkAAAAJ&hl=en,label:physics
643,https://scholar.google.com//citations?user=6Vgft4IAAAAJ&hl=en,label:physics
644,https://scholar.google.com//citations?user=up6TL0UAAAAJ&hl=en,label:physics
645,https://scholar.google.com//citations?user=k5PUbj4AAAAJ&hl=en,label:physics
646,https://scholar.google.com//citations?user=b7csRzYAAAAJ&hl=en,label:physics
647,https://scholar.google.com//citations?user=unkelyAAAAAJ&hl=en,label:physics
648,https://scholar.google.com//citations?user=86wiJIMAAAAJ&hl=en,label:physics
649,https://scholar.google.com//citations?user=e1X5HlIAAAAJ&hl=en,label:physics
650,https://scholar.google.com//citations?user=mb-p5FcAAAAJ&hl=en,label:physics
651,https://scholar.google.com//citations?user=SCEFKL0AAAAJ&hl=en,label:physics
652,https://scholar.google.com//citations?user=oD3qIhMAAAAJ&hl=en,label:physics
653,https://scholar.google.com//citations?user=RM2baUoAAAAJ&hl=en,label:physics
654,https://scholar.google.com//citations?user=hN5jVGwAAAAJ&hl=en,label:physics
655,https://scholar.google.com//citations?user=u44YdfMAAAAJ&hl=en,label:physics
656,https://scholar.google.com//citations?user=rHsNMcQAAAAJ&hl=en,label:physics
657,https://scholar.google.com//citations?user=txGC0TsAAAAJ&hl=en,label:physics
658,https://scholar.google.com//citations?user=bRRH0SsAAAAJ&hl=en,label:physics
659,https://scholar.google.com//citations?user=4fDxf3sAAAAJ&hl=en,label:physics
660,https://scholar.google.com//citations?user=URnUb9cAAAAJ&hl=en,label:physics
661,https://scholar.google.com//citations?user=xaJwv5wAAAAJ&hl=en,label:physics
662,https://scholar.google.com//citations?user=wd6rv1cAAAAJ&hl=en,label:physics
663,https://scholar.google.com//citations?user=CulIwVUAAAAJ&hl=en,label:physics
664,https://scholar.google.com//citations?user=bCKGpuQAAAAJ&hl=en,label:physics
665,https://scholar.google.com//citations?user=zJrztlwAAAAJ&hl=en,label:physics
666,https://scholar.google.com//citations?user=YoFoNiAAAAAJ&hl=en,label:physics
667,https://scholar.google.com//citations?user=9dxIIuYAAAAJ&hl=en,label:physics
668,https://scholar.google.com//citations?user=g1HDV2YAAAAJ&hl=en,label:physics
669,https://scholar.google.com//citations?user=axX-qzQAAAAJ&hl=en,label:physics
670,https://scholar.google.com//citations?user=HDJCxLEAAAAJ&hl=en,label:physics
671,https://scholar.google.com//citations?user=_UkQ7B8AAAAJ&hl=en,label:physics
672,https://scholar.google.com//citations?user=EWddCQ4AAAAJ&hl=en,label:physics
673,https://scholar.google.com//citations?user=nOXZiOgAAAAJ&hl=en,label:physics
674,https://scholar.google.com//citations?user=L-i6NMYAAAAJ&hl=en,label:physics
675,https://scholar.google.com//citations?user=7tcivxMAAAAJ&hl=en,label:physics
676,https://scholar.google.com//citations?user=yFp488IAAAAJ&hl=en,label:physics
677,https://scholar.google.com//citations?user=y83uslQAAAAJ&hl=en,label:physics
678,https://scholar.google.com//citations?user=Ykj6fscAAAAJ&hl=en,label:physics
679,https://scholar.google.com//citations?user=yO2PTYQAAAAJ&hl=en,label:physics
680,https://scholar.google.com//citations?user=2NZOsygAAAAJ&hl=en,label:physics
681,https://scholar.google.com//citations?user=diUJyEEAAAAJ&hl=en,label:physics
682,https://scholar.google.com//citations?user=UTpzMfIAAAAJ&hl=en,label:physics
683,https://scholar.google.com//citations?user=GPYykhcAAAAJ&hl=en,label:physics
684,https://scholar.google.com//citations?user=mpUtWscAAAAJ&hl=en,label:physics
